"id","name","value","lat","lng","created_at","updated_at"
"866","sensor3","0.00","0.79","113.04","2023-10-23 08:42:00",NULL
"867","sensor3","60.00","0.79","113.04","2023-10-23 09:12:00",NULL
"868","sensor3","65.00","0.79","113.04","2023-10-23 09:42:00",NULL
"869","sensor3","64.00","0.79","113.04","2023-10-23 10:12:00",NULL
"870","sensor3","0.00","0.79","113.04","2023-10-23 10:42:00",NULL
"871","sensor3","0.00","0.79","113.04","2023-10-23 11:12:00",NULL
"872","sensor3","0.00","0.79","113.04","2023-10-23 11:42:00",NULL
"873","sensor3","0.00","0.79","113.04","2023-10-23 12:12:00",NULL
"874","sensor3","0.00","0.79","113.04","2023-10-23 12:42:00",NULL
"875","sensor3","0.00","0.79","113.04","2023-10-23 13:12:00",NULL
"876","sensor3","0.00","0.79","113.04","2023-10-23 13:42:00",NULL
"877","sensor3","0.00","0.79","113.04","2023-10-23 14:12:00",NULL
"878","sensor3","0.00","0.79","113.04","2023-10-23 14:42:00",NULL
"879","sensor3","0.00","0.79","113.04","2023-10-23 15:12:00",NULL
"880","sensor3","0.00","0.79","113.04","2023-10-23 15:42:00",NULL
"881","sensor3","0.00","0.80","113.04","2023-10-24 08:12:00",NULL
"882","sensor3","0.00","0.80","113.04","2023-10-24 08:42:00",NULL
"883","sensor3","0.00","0.80","113.04","2023-10-24 09:12:00",NULL
"884","sensor3","0.00","0.80","113.04","2023-10-24 09:42:00",NULL
"885","sensor3","0.00","0.80","113.04","2023-10-24 10:12:00",NULL
"886","sensor3","0.00","0.80","113.04","2023-10-24 10:42:00",NULL
"887","sensor3","0.00","0.80","113.04","2023-10-24 11:12:00",NULL
"888","sensor3","0.00","0.80","113.04","2023-10-24 11:42:00",NULL
"889","sensor3","70.00","0.80","113.04","2023-10-24 12:12:00",NULL
"890","sensor3","72.00","0.80","113.04","2023-10-24 12:42:00",NULL
"891","sensor3","73.00","0.80","113.04","2023-10-24 13:12:00",NULL
"892","sensor3","0.00","0.80","113.04","2023-10-24 13:42:00",NULL
"893","sensor3","0.00","0.80","113.04","2023-10-24 14:12:00",NULL
"894","sensor3","0.00","0.80","113.04","2023-10-24 14:42:00",NULL
"895","sensor3","0.00","0.80","113.04","2023-10-24 15:12:00",NULL
"896","sensor3","0.00","0.80","113.04","2023-10-24 15:42:00",NULL
"897","sensor3","0.00","0.79","113.04","2023-10-25 08:12:00",NULL
"898","sensor3","0.00","0.79","113.04","2023-10-25 08:42:00",NULL
"899","sensor3","0.00","0.79","113.04","2023-10-25 09:12:00",NULL
"900","sensor3","0.00","0.79","113.04","2023-10-25 09:42:00",NULL
"901","sensor3","0.00","0.79","113.04","2023-10-25 10:12:00",NULL
"902","sensor3","0.00","0.79","113.04","2023-10-25 10:42:00",NULL
"903","sensor3","0.00","0.79","113.04","2023-10-25 11:12:00",NULL
"904","sensor3","0.00","0.79","113.04","2023-10-25 11:42:00",NULL
"905","sensor3","0.00","0.79","113.04","2023-10-25 12:12:00",NULL
"906","sensor3","60.00","0.79","113.04","2023-10-25 12:42:00",NULL
"907","sensor3","65.00","0.79","113.04","2023-10-25 13:12:00",NULL
"908","sensor3","64.00","0.79","113.04","2023-10-25 13:42:00",NULL
"909","sensor3","0.00","0.79","113.04","2023-10-25 14:12:00",NULL
"910","sensor3","0.00","0.79","113.04","2023-10-25 14:42:00",NULL
"911","sensor3","0.00","0.79","113.04","2023-10-25 15:12:00",NULL
"912","sensor3","0.00","0.79","113.04","2023-10-25 15:42:00",NULL
"913","sensor3","0.00","0.80","113.03","2023-10-26 08:12:00",NULL
"914","sensor3","0.00","0.80","113.03","2023-10-26 08:42:00",NULL
"915","sensor3","0.00","0.80","113.03","2023-10-26 09:12:00",NULL
"916","sensor3","0.00","0.80","113.03","2023-10-26 09:42:00",NULL
"917","sensor3","0.00","0.80","113.03","2023-10-26 10:12:00",NULL
"918","sensor3","0.00","0.80","113.03","2023-10-26 10:42:00",NULL
"919","sensor3","0.00","0.80","113.03","2023-10-26 11:12:00",NULL
"920","sensor3","0.00","0.80","113.03","2023-10-26 11:42:00",NULL
"921","sensor3","0.00","0.80","113.03","2023-10-26 12:12:00",NULL
"922","sensor3","67.00","0.80","113.03","2023-10-26 12:42:00",NULL
"923","sensor3","68.00","0.80","113.03","2023-10-26 13:12:00",NULL
"924","sensor3","67.00","0.80","113.03","2023-10-26 13:42:00",NULL
"925","sensor3","0.00","0.80","113.03","2023-10-26 14:12:00",NULL
"926","sensor3","0.00","0.80","113.03","2023-10-26 14:42:00",NULL
"927","sensor3","0.00","0.80","113.03","2023-10-26 15:12:00",NULL
"928","sensor3","0.00","0.80","113.03","2023-10-26 15:42:00",NULL
"929","sensor3","0.00","0.79","113.04","2023-10-27 08:12:00",NULL
"930","sensor3","0.00","0.79","113.04","2023-10-27 08:42:00",NULL
"931","sensor3","0.00","0.79","113.04","2023-10-27 09:12:00",NULL
"932","sensor3","0.00","0.79","113.04","2023-10-27 09:42:00",NULL
"933","sensor3","0.00","0.79","113.04","2023-10-27 10:12:00",NULL
"934","sensor3","0.00","0.79","113.04","2023-10-27 10:42:00",NULL
"935","sensor3","0.00","0.79","113.04","2023-10-27 11:12:00",NULL
"936","sensor3","0.00","0.79","113.04","2023-10-27 11:42:00",NULL
"937","sensor3","0.00","0.79","113.04","2023-10-27 12:12:00",NULL
"938","sensor3","0.00","0.79","113.04","2023-10-27 12:42:00",NULL
"939","sensor3","0.00","0.79","113.04","2023-10-27 13:12:00",NULL
"940","sensor3","77.00","0.79","113.04","2023-10-27 13:42:00",NULL
"941","sensor3","77.00","0.79","113.04","2023-10-27 14:12:00",NULL
"942","sensor3","77.00","0.79","113.04","2023-10-27 14:42:00",NULL
"943","sensor3","0.00","0.79","113.04","2023-10-27 15:12:00",NULL
"944","sensor3","0.00","0.79","113.04","2023-10-27 15:42:00",NULL
"945","sensor3","0.00","0.83","113.04","2023-10-28 08:12:00",NULL
"946","sensor3","0.00","0.83","113.04","2023-10-28 08:42:00",NULL
"947","sensor3","0.00","0.83","113.04","2023-10-28 09:12:00",NULL
"948","sensor3","0.00","0.83","113.04","2023-10-28 09:42:00",NULL
"949","sensor3","0.00","0.83","113.04","2023-10-28 10:12:00",NULL
"950","sensor3","0.00","0.83","113.04","2023-10-28 10:42:00",NULL
"951","sensor3","0.00","0.83","113.04","2023-10-28 11:12:00",NULL
"952","sensor3","0.00","0.83","113.04","2023-10-28 11:42:00",NULL
"953","sensor3","0.00","0.83","113.04","2023-10-28 12:12:00",NULL
"954","sensor3","0.00","0.83","113.04","2023-10-28 12:42:00",NULL
"955","sensor3","0.00","0.83","113.04","2023-10-28 13:12:00",NULL
"956","sensor3","0.00","0.83","113.04","2023-10-28 13:42:00",NULL
"957","sensor3","0.00","0.83","113.04","2023-10-28 14:12:00",NULL
"958","sensor3","0.00","0.83","113.04","2023-10-28 14:42:00",NULL
"959","sensor3","0.00","0.83","113.04","2023-10-28 15:12:00",NULL
"960","sensor3","0.00","0.83","113.04","2023-10-28 15:42:00",NULL
"961","sensor3","0.00","0.82","113.03","2023-10-29 08:12:00",NULL
"962","sensor3","0.00","0.82","113.03","2023-10-29 08:42:00",NULL
"963","sensor3","0.00","0.82","113.03","2023-10-29 09:12:00",NULL
"964","sensor3","0.00","0.82","113.03","2023-10-29 09:42:00",NULL
"965","sensor3","82.00","0.82","113.03","2023-10-29 10:12:00",NULL
"966","sensor3","82.00","0.82","113.03","2023-10-29 10:42:00",NULL
"967","sensor3","82.00","0.82","113.03","2023-10-29 11:12:00",NULL
"968","sensor3","82.00","0.82","113.03","2023-10-29 11:42:00",NULL
"969","sensor3","0.00","0.82","113.03","2023-10-29 12:12:00",NULL
"970","sensor3","0.00","0.82","113.03","2023-10-29 12:42:00",NULL
"971","sensor3","0.00","0.82","113.03","2023-10-29 13:12:00",NULL
"972","sensor3","0.00","0.82","113.03","2023-10-29 13:42:00",NULL
"973","sensor3","0.00","0.82","113.03","2023-10-29 14:12:00",NULL
"974","sensor3","0.00","0.82","113.03","2023-10-29 14:42:00",NULL
"975","sensor3","0.00","0.82","113.03","2023-10-29 15:12:00",NULL
"976","sensor3","0.00","0.82","113.03","2023-10-29 15:42:00",NULL
"977","sensor3","0.00","0.78","113.03","2023-10-30 08:12:00",NULL
"978","sensor3","0.00","0.78","113.03","2023-10-30 08:42:00",NULL
"979","sensor3","0.00","0.78","113.03","2023-10-30 09:12:00",NULL
"980","sensor3","0.00","0.78","113.03","2023-10-30 09:42:00",NULL
"981","sensor3","0.00","0.78","113.03","2023-10-30 10:12:00",NULL
"982","sensor3","0.00","0.78","113.03","2023-10-30 10:42:00",NULL
"983","sensor3","0.00","0.78","113.03","2023-10-30 11:12:00",NULL
"984","sensor3","0.00","0.78","113.03","2023-10-30 11:42:00",NULL
"985","sensor3","0.00","0.78","113.03","2023-10-30 12:12:00",NULL
"986","sensor3","0.00","0.78","113.03","2023-10-30 12:42:00",NULL
"987","sensor3","87.00","0.78","113.03","2023-10-30 13:12:00",NULL
"988","sensor3","88.00","0.78","113.03","2023-10-30 13:42:00",NULL
"989","sensor3","86.00","0.78","113.03","2023-10-30 14:12:00",NULL
"990","sensor3","0.00","0.78","113.03","2023-10-30 14:42:00",NULL
"991","sensor3","0.00","0.78","113.03","2023-10-30 15:12:00",NULL
"992","sensor3","0.00","0.78","113.03","2023-10-30 15:42:00",NULL
"993","sensor3","0.00","0.76","113.05","2023-10-31 08:12:00",NULL
"994","sensor3","0.00","0.76","113.05","2023-10-31 08:42:00",NULL
"995","sensor3","0.00","0.76","113.05","2023-10-31 09:12:00",NULL
"996","sensor3","0.00","0.76","113.05","2023-10-31 09:42:00",NULL
"997","sensor3","0.00","0.76","113.05","2023-10-31 10:12:00",NULL
"998","sensor3","0.00","0.76","113.05","2023-10-31 10:42:00",NULL
"999","sensor3","0.00","0.76","113.05","2023-10-31 11:12:00",NULL
"1000","sensor3","0.00","0.76","113.05","2023-10-31 11:42:00",NULL
"1001","sensor3","0.00","0.76","113.05","2023-10-31 12:12:00",NULL
"1002","sensor3","0.00","0.76","113.05","2023-10-31 12:42:00",NULL
"1003","sensor3","0.00","0.76","113.05","2023-10-31 13:12:00",NULL
"1004","sensor3","78.00","0.76","113.05","2023-10-31 13:42:00",NULL
"1005","sensor3","78.00","0.76","113.05","2023-10-31 14:12:00",NULL
"1006","sensor3","78.00","0.76","113.05","2023-10-31 14:42:00",NULL
"1007","sensor3","0.00","0.76","113.05","2023-10-31 15:12:00",NULL
"1008","sensor3","0.00","0.76","113.05","2023-10-31 15:42:00",NULL
"1009","sensor3","0.00","0.85","112.93","2023-11-01 08:12:00",NULL
"1010","sensor3","0.00","0.85","112.93","2023-11-01 08:42:00",NULL
"1011","sensor3","0.00","0.85","112.93","2023-11-01 09:12:00",NULL
"1012","sensor3","0.00","0.85","112.93","2023-11-01 09:42:00",NULL
"1013","sensor3","0.00","0.85","112.93","2023-11-01 10:12:00",NULL
"1014","sensor3","0.00","0.85","112.93","2023-11-01 10:42:00",NULL
"1015","sensor3","0.00","0.85","112.93","2023-11-01 11:12:00",NULL
"1016","sensor3","0.00","0.85","112.93","2023-11-01 11:42:00",NULL
"1017","sensor3","0.00","0.85","112.93","2023-11-01 12:12:00",NULL
"1018","sensor3","0.00","0.85","112.93","2023-11-01 12:42:00",NULL
"1019","sensor3","0.00","0.85","112.93","2023-11-01 13:12:00",NULL
"1020","sensor3","0.00","0.85","112.93","2023-11-01 13:42:00",NULL
"1021","sensor3","0.00","0.85","112.93","2023-11-01 14:12:00",NULL
"1022","sensor3","0.00","0.85","112.93","2023-11-01 14:42:00",NULL
"1023","sensor3","0.00","0.85","112.93","2023-11-01 15:12:00",NULL
"1024","sensor3","78.00","0.85","112.93","2023-11-01 15:42:00",NULL
"1025","sensor3","77.00","0.85","112.92","2023-11-02 08:12:00",NULL
"1026","sensor3","78.00","0.85","112.92","2023-11-02 08:42:00",NULL
"1027","sensor3","0.00","0.85","112.92","2023-11-02 09:12:00",NULL
"1028","sensor3","0.00","0.85","112.92","2023-11-02 09:42:00",NULL
"1029","sensor3","0.00","0.85","112.92","2023-11-02 10:12:00",NULL
"1030","sensor3","0.00","0.85","112.92","2023-11-02 10:42:00",NULL
"1031","sensor3","0.00","0.85","112.92","2023-11-02 11:12:00",NULL
"1032","sensor3","0.00","0.85","112.92","2023-11-02 11:42:00",NULL
"1033","sensor3","0.00","0.85","112.92","2023-11-02 12:12:00",NULL
"1034","sensor3","0.00","0.85","112.92","2023-11-02 12:42:00",NULL
"1035","sensor3","0.00","0.85","112.92","2023-11-02 13:12:00",NULL
"1036","sensor3","0.00","0.85","112.92","2023-11-02 13:42:00",NULL
"1037","sensor3","0.00","0.85","112.92","2023-11-02 14:12:00",NULL
"1038","sensor3","0.00","0.85","112.92","2023-11-02 14:42:00",NULL
"1039","sensor3","0.00","0.85","112.92","2023-11-02 15:12:00",NULL
"1040","sensor3","0.00","0.85","112.92","2023-11-02 15:42:00",NULL
"1041","sensor3","0.00","0.84","112.92","2023-11-03 08:12:00",NULL
"1042","sensor3","0.00","0.84","112.92","2023-11-03 08:42:00",NULL
"1043","sensor3","0.00","0.84","112.92","2023-11-03 09:12:00",NULL
"1044","sensor3","0.00","0.84","112.92","2023-11-03 09:42:00",NULL
"1045","sensor3","0.00","0.84","112.92","2023-11-03 10:12:00",NULL
"1046","sensor3","65.00","0.84","112.92","2023-11-03 10:42:00",NULL
"1047","sensor3","66.00","0.84","112.92","2023-11-03 11:12:00",NULL
"1048","sensor3","66.00","0.84","112.92","2023-11-03 11:42:00",NULL
"1049","sensor3","0.00","0.84","112.92","2023-11-03 12:12:00",NULL
"1050","sensor3","0.00","0.84","112.92","2023-11-03 12:42:00",NULL
"1051","sensor3","0.00","0.84","112.92","2023-11-03 13:12:00",NULL
"1052","sensor3","0.00","0.84","112.92","2023-11-03 13:42:00",NULL
"1053","sensor3","0.00","0.84","112.92","2023-11-03 14:12:00",NULL
"1054","sensor3","0.00","0.84","112.92","2023-11-03 14:42:00",NULL
"1055","sensor3","67.00","0.84","112.92","2023-11-03 15:12:00",NULL
"1056","sensor3","67.00","0.84","112.92","2023-11-03 15:42:00",NULL
"1057","sensor3","0.00","0.85","112.92","2023-11-04 08:12:00",NULL
"1058","sensor3","0.00","0.85","112.92","2023-11-04 08:42:00",NULL
"1059","sensor3","0.00","0.85","112.92","2023-11-04 09:12:00",NULL
"1060","sensor3","0.00","0.85","112.92","2023-11-04 09:42:00",NULL
"1061","sensor3","0.00","0.85","112.92","2023-11-04 10:12:00",NULL
"1062","sensor3","0.00","0.85","112.92","2023-11-04 10:42:00",NULL
"1063","sensor3","0.00","0.85","112.92","2023-11-04 11:12:00",NULL
"1064","sensor3","0.00","0.85","112.92","2023-11-04 11:42:00",NULL
"1065","sensor3","0.00","0.85","112.92","2023-11-04 12:12:00",NULL
"1066","sensor3","0.00","0.85","112.92","2023-11-04 12:42:00",NULL
"1067","sensor3","45.00","0.85","112.92","2023-11-04 13:12:00",NULL
"1068","sensor3","44.00","0.85","112.92","2023-11-04 13:42:00",NULL
"1069","sensor3","44.00","0.85","112.92","2023-11-04 14:12:00",NULL
"1070","sensor3","0.00","0.85","112.92","2023-11-04 14:42:00",NULL
"1071","sensor3","0.00","0.85","112.92","2023-11-04 15:12:00",NULL
"1072","sensor3","0.00","0.85","112.92","2023-11-04 15:42:00",NULL
"1073","sensor3","0.00","0.85","112.93","2023-11-05 08:12:00",NULL
"1074","sensor3","0.00","0.85","112.93","2023-11-05 08:42:00",NULL
"1075","sensor3","0.00","0.85","112.93","2023-11-05 09:12:00",NULL
"1076","sensor3","0.00","0.85","112.93","2023-11-05 09:42:00",NULL
"1077","sensor3","0.00","0.85","112.93","2023-11-05 10:12:00",NULL
"1078","sensor3","0.00","0.85","112.93","2023-11-05 10:42:00",NULL
"1079","sensor3","0.00","0.85","112.93","2023-11-05 11:12:00",NULL
"1080","sensor3","56.00","0.85","112.93","2023-11-05 11:42:00",NULL
"1081","sensor3","56.00","0.85","112.93","2023-11-05 12:12:00",NULL
"1082","sensor3","55.00","0.85","112.93","2023-11-05 12:42:00",NULL
"1083","sensor3","55.00","0.85","112.93","2023-11-05 13:12:00",NULL
"1084","sensor3","0.00","0.85","112.93","2023-11-05 13:42:00",NULL
"1085","sensor3","0.00","0.85","112.93","2023-11-05 14:12:00",NULL
"1086","sensor3","0.00","0.85","112.93","2023-11-05 14:42:00",NULL
"1087","sensor3","0.00","0.85","112.93","2023-11-05 15:12:00",NULL
"1088","sensor3","55.00","0.85","112.93","2023-11-05 15:42:00",NULL
"1089","sensor3","0.00","0.85","112.92","2023-11-06 08:12:00",NULL
"1090","sensor3","0.00","0.85","112.92","2023-11-06 08:42:00",NULL
"1091","sensor3","0.00","0.85","112.92","2023-11-06 09:12:00",NULL
"1092","sensor3","0.00","0.85","112.92","2023-11-06 09:42:00",NULL
"1093","sensor3","0.00","0.85","112.92","2023-11-06 10:12:00",NULL
"1094","sensor3","0.00","0.85","112.92","2023-11-06 10:42:00",NULL
"1095","sensor3","0.00","0.85","112.92","2023-11-06 11:12:00",NULL
"1096","sensor3","0.00","0.85","112.92","2023-11-06 11:42:00",NULL
"1097","sensor3","0.00","0.85","112.92","2023-11-06 12:12:00",NULL
"1098","sensor3","0.00","0.85","112.92","2023-11-06 12:42:00",NULL
"1099","sensor3","67.00","0.85","112.92","2023-11-06 13:12:00",NULL
"1100","sensor3","67.00","0.85","112.92","2023-11-06 13:42:00",NULL
"1101","sensor3","67.00","0.85","112.92","2023-11-06 14:12:00",NULL
"1102","sensor3","0.00","0.85","112.92","2023-11-06 14:42:00",NULL
"1103","sensor3","0.00","0.85","112.92","2023-11-06 15:12:00",NULL
"1104","sensor3","0.00","0.85","112.92","2023-11-06 15:42:00",NULL
"1105","sensor3","0.00","0.85","112.92","2023-11-07 08:12:00",NULL
"1106","sensor3","0.00","0.85","112.92","2023-11-07 08:42:00",NULL
"1107","sensor3","0.00","0.85","112.92","2023-11-07 09:12:00",NULL
"1108","sensor3","0.00","0.85","112.92","2023-11-07 09:42:00",NULL
"1109","sensor3","0.00","0.85","112.92","2023-11-07 10:12:00",NULL
"1110","sensor3","0.00","0.85","112.92","2023-11-07 10:42:00",NULL
"1111","sensor3","0.00","0.85","112.92","2023-11-07 11:12:00",NULL
"1112","sensor3","0.00","0.85","112.92","2023-11-07 11:42:00",NULL
"1113","sensor3","0.00","0.85","112.92","2023-11-07 12:12:00",NULL
"1114","sensor3","0.00","0.85","112.92","2023-11-07 12:42:00",NULL
"1115","sensor3","0.00","0.85","112.92","2023-11-07 13:12:00",NULL
"1116","sensor3","77.00","0.85","112.92","2023-11-07 13:42:00",NULL
"1117","sensor3","76.00","0.85","112.92","2023-11-07 14:12:00",NULL
"1118","sensor3","75.00","0.85","112.92","2023-11-07 14:42:00",NULL
"1119","sensor3","75.00","0.85","112.92","2023-11-07 15:12:00",NULL
"1120","sensor3","77.00","0.85","112.92","2023-11-07 15:42:00",NULL
"1121","sensor3","0.00","0.85","112.92","2023-11-08 08:12:00",NULL
"1122","sensor3","0.00","0.85","112.92","2023-11-08 08:42:00",NULL
"1123","sensor3","0.00","0.85","112.92","2023-11-08 09:12:00",NULL
"1124","sensor3","0.00","0.85","112.92","2023-11-08 09:42:00",NULL
"1125","sensor3","0.00","0.85","112.92","2023-11-08 10:12:00",NULL
"1126","sensor3","0.00","0.85","112.92","2023-11-08 10:42:00",NULL
"1127","sensor3","0.00","0.85","112.92","2023-11-08 11:12:00",NULL
"1128","sensor3","0.00","0.85","112.92","2023-11-08 11:42:00",NULL
"1129","sensor3","0.00","0.85","112.92","2023-11-08 12:12:00",NULL
"1130","sensor3","0.00","0.85","112.92","2023-11-08 12:42:00",NULL
"1131","sensor3","0.00","0.85","112.92","2023-11-08 13:12:00",NULL
"1132","sensor3","0.00","0.85","112.92","2023-11-08 13:42:00",NULL
"1133","sensor3","0.00","0.85","112.92","2023-11-08 14:12:00",NULL
"1134","sensor3","77.00","0.85","112.92","2023-11-08 14:42:00",NULL
"1135","sensor3","78.00","0.85","112.92","2023-11-08 15:12:00",NULL
"1136","sensor3","79.00","0.85","112.92","2023-11-08 15:42:00",NULL
"1137","sensor3","0.00","0.86","112.92","2023-11-09 08:12:00",NULL
"1138","sensor3","0.00","0.86","112.92","2023-11-09 08:42:00",NULL
"1139","sensor3","0.00","0.86","112.92","2023-11-09 09:12:00",NULL
"1140","sensor3","80.00","0.86","112.92","2023-11-09 09:42:00",NULL
"1141","sensor3","80.00","0.86","112.92","2023-11-09 10:12:00",NULL
"1142","sensor3","82.00","0.86","112.92","2023-11-09 10:42:00",NULL
"1143","sensor3","81.00","0.86","112.92","2023-11-09 11:12:00",NULL
"1144","sensor3","0.00","0.86","112.92","2023-11-09 11:42:00",NULL
"1145","sensor3","0.00","0.86","112.92","2023-11-09 12:12:00",NULL
"1146","sensor3","0.00","0.86","112.92","2023-11-09 12:42:00",NULL
"1147","sensor3","0.00","0.86","112.92","2023-11-09 13:12:00",NULL
"1148","sensor3","0.00","0.86","112.92","2023-11-09 13:42:00",NULL
"1149","sensor3","0.00","0.86","112.92","2023-11-09 14:12:00",NULL
"1150","sensor3","0.00","0.86","112.92","2023-11-09 14:42:00",NULL
"1151","sensor3","0.00","0.86","112.92","2023-11-09 15:12:00",NULL
"1152","sensor3","0.00","0.86","112.92","2023-11-09 15:42:00",NULL
